,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value,result2_key,result2_value
20,20UPBBC0000021,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
21,20UPBBC0000022,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
22,20UPBBC0000023,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
23,20UPBBC0000024,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
24,20UPBBC0000025,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
25,20UPBBC0000026,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
26,20UPBBC0000027,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
27,20UPBBC0000028,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
28,20UPBBC0000029,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
29,20UPBBC0000030,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
30,20UPBBC0000031,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
31,20UPBBC0000032,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
32,20UPBBC0000033,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
33,20UPBBC0000034,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
34,20UPBBC0000035,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
35,20UPBBC0000036,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
36,20UPBBC0000037,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
37,20UPBBC0000038,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
38,20UPBBC0000039,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
39,20UPBBC0000040,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
40,20UPBBC0000041,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
41,20UPBBC0000042,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
42,20UPBBC0000043,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
43,20UPBBC0000044,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
44,20UPBBC0000045,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
45,20UPBBC0000046,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
46,20UPBBC0000047,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
47,20UPBBC0000048,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
48,20UPBBC0000049,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
49,20UPBBC0000050,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,0,Estimated_Glue_Mass,0.0
50,20UPBBC0000051,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.507,Estimated_Glue_Mass,0.04000000000000026
51,20UPBBC0000052,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.688,Estimated_Glue_Mass,0.040999999999999925
52,20UPBBC0000053,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.721,Estimated_Glue_Mass,0.04800000000000004
53,20UPBBC0000054,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.539,Estimated_Glue_Mass,0.040999999999999925
54,20UPBBC0000055,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.457,Estimated_Glue_Mass,0.04399999999999993
55,20UPBBC0000056,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.485,Estimated_Glue_Mass,0.041999999999999704
56,20UPBBC0000057,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.331,Estimated_Glue_Mass,0.03199999999999992
57,20UPBBC0000058,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.474,Estimated_Glue_Mass,0.04100000000000015
58,20UPBBC0000059,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.495,Estimated_Glue_Mass,0.03499999999999992
59,20UPBBC0000060,OB_BARE_MODULE_CELL,QC,Mass_Control,01/01/1900,1.0,True,False,Cell_Mass,2.699,Estimated_Glue_Mass,0.04799999999999993
60,20UPBBC0000061,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,2.521,Estimated_Glue_Mass,0.0379999999999997
61,20UPBBC0000062,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,4.469,Estimated_Glue_Mass,0.0370000000000007
62,20UPBBC0000063,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,2.412,Estimated_Glue_Mass,0.03899999999999981
63,20UPBBC0000064,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,2.402,Estimated_Glue_Mass,0.037000000000000144
64,20UPBBC0000065,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,2.501,Estimated_Glue_Mass,0.0359999999999997
65,20UPBBC0000066,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,2.444,Estimated_Glue_Mass,0.03400000000000014
66,20UPBBC0000067,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,4.465,Estimated_Glue_Mass,0.030999999999999917
67,20UPBBC0000068,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,2.37,Estimated_Glue_Mass,0.0340000000000002
68,20UPBBC0000069,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,4.463,Estimated_Glue_Mass,0.03099999999999975
69,20UPBBC0000070,OB_BARE_MODULE_CELL,QC,Mass_Control,30/08/2022,1.0,True,False,Cell_Mass,2.488,Estimated_Glue_Mass,0.03699999999999981
70,20UPBBC0000071,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.682,Estimated_Glue_Mass,0.025999999999999912
71,20UPBBC0000072,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.583,Estimated_Glue_Mass,0.029000000000000137
72,20UPBBC0000073,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.665,Estimated_Glue_Mass,0.03499999999999992
73,20UPBBC0000074,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.577,Estimated_Glue_Mass,0.03300000000000014
74,20UPBBC0000075,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.473,Estimated_Glue_Mass,0.030999999999999805
75,20UPBBC0000076,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.54,Estimated_Glue_Mass,0.03200000000000014
76,20UPBBC0000077,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.486,Estimated_Glue_Mass,0.03200000000000014
77,20UPBBC0000078,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.691,Estimated_Glue_Mass,0.0359999999999997
78,20UPBBC0000079,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.471,Estimated_Glue_Mass,0.039000000000000035
79,20UPBBC0000080,OB_BARE_MODULE_CELL,QC,Mass_Control,31/08/2022,1.0,True,False,Cell_Mass,2.64,Estimated_Glue_Mass,0.03200000000000003
80,20UPBBC0000081,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,4.477,Estimated_Glue_Mass,0.02499999999999991
81,20UPBBC0000082,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,4.475,Estimated_Glue_Mass,0.025999999999999912
82,20UPBBC0000083,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,2.288,Estimated_Glue_Mass,0.029999999999999805
83,20UPBBC0000084,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,4.457,Estimated_Glue_Mass,0.033999999999999586
84,20UPBBC0000085,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,2.419,Estimated_Glue_Mass,0.03699999999999992
85,20UPBBC0000086,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,2.719,Estimated_Glue_Mass,0.040999999999999814
86,20UPBBC0000087,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,4.462,Estimated_Glue_Mass,0.040999999999999925
87,20UPBBC0000088,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,4.409,Estimated_Glue_Mass,0.032999999999999585
88,20UPBBC0000089,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,4.453,Estimated_Glue_Mass,0.02900000000000036
89,20UPBBC0000090,OB_BARE_MODULE_CELL,QC,Mass_Control,01/09/2022,1.0,True,False,Cell_Mass,2.672,Estimated_Glue_Mass,0.03100000000000014
90,20UPBBC0000091,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.57,Estimated_Glue_Mass,0.023999999999999688
91,20UPBBC0000092,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,4.458,Estimated_Glue_Mass,0.024000000000000243
92,20UPBBC0000093,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.273,Estimated_Glue_Mass,0.027000000000000135
93,20UPBBC0000094,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.454,Estimated_Glue_Mass,0.028000000000000025
94,20UPBBC0000095,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.686,Estimated_Glue_Mass,0.027000000000000135
95,20UPBBC0000096,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.622,Estimated_Glue_Mass,0.02699999999999969
96,20UPBBC0000097,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.577,Estimated_Glue_Mass,0.03200000000000014
97,20UPBBC0000098,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.593,Estimated_Glue_Mass,0.030000000000000027
98,20UPBBC0000099,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.238,Estimated_Glue_Mass,0.027000000000000024
99,20UPBBC0000100,OB_BARE_MODULE_CELL,QC,Mass_Control,02/09/2022,1.0,True,False,Cell_Mass,2.492,Estimated_Glue_Mass,0.029999999999999916
100,20UPBBC0000101,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.474,Estimated_Glue_Mass,0.030000000000000027
101,20UPBBC0000102,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.688,Estimated_Glue_Mass,0.025000000000000022
102,20UPBBC0000103,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,4.497,Estimated_Glue_Mass,0.03100000000000025
103,20UPBBC0000104,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.317,Estimated_Glue_Mass,0.03300000000000025
104,20UPBBC0000105,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.693,Estimated_Glue_Mass,0.038000000000000256
105,20UPBBC0000106,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.591,Estimated_Glue_Mass,0.029000000000000026
106,20UPBBC0000107,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.65,Estimated_Glue_Mass,0.032999999999999696
107,20UPBBC0000108,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.679,Estimated_Glue_Mass,0.03299999999999981
108,20UPBBC0000109,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.672,Estimated_Glue_Mass,0.03200000000000025
109,20UPBBC0000110,OB_BARE_MODULE_CELL,QC,Mass_Control,05/09/2022,1.0,True,False,Cell_Mass,2.651,Estimated_Glue_Mass,0.026999999999999802
110,20UPBBC0000111,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.688,Estimated_Glue_Mass,0.03300000000000014
111,20UPBBC0000112,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.727,Estimated_Glue_Mass,0.02799999999999986
112,20UPBBC0000113,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.908,Estimated_Glue_Mass,0.03699999999999981
113,20UPBBC0000114,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.728,Estimated_Glue_Mass,0.031000000000000028
114,20UPBBC0000115,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.74,Estimated_Glue_Mass,0.03200000000000014
115,20UPBBC0000116,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.719,Estimated_Glue_Mass,0.030999999999999805
116,20UPBBC0000117,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.914,Estimated_Glue_Mass,0.025999999999999968
117,20UPBBC0000118,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.714,Estimated_Glue_Mass,0.029000000000000026
118,20UPBBC0000119,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.662,Estimated_Glue_Mass,0.029999999999999916
119,20UPBBC0000120,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.715,Estimated_Glue_Mass,0.03700000000000003
120,20UPBBC0000121,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.903,Estimated_Glue_Mass,0.03499999999999992
121,20UPBBC0000122,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.669,Estimated_Glue_Mass,0.027999999999999914
122,20UPBBC0000123,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.657,Estimated_Glue_Mass,0.03599999999999992
123,20UPBBC0000124,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.736,Estimated_Glue_Mass,0.03900000000000026
124,20UPBBC0000125,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.646,Estimated_Glue_Mass,0.03199999999999992
125,20UPBBC0000126,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.894,Estimated_Glue_Mass,0.02399999999999991
126,20UPBBC0000127,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.692,Estimated_Glue_Mass,0.03400000000000036
127,20UPBBC0000128,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.714,Estimated_Glue_Mass,0.014999999999999791
128,20UPBBC0000129,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.917,Estimated_Glue_Mass,0.031000000000000028
129,20UPBBC0000130,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.727,Estimated_Glue_Mass,0.03099999999999975
130,20UPBBC0000131,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.91,Estimated_Glue_Mass,0.02899999999999997
131,20UPBBC0000132,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.716,Estimated_Glue_Mass,0.03500000000000025
132,20UPBBC0000133,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.909,Estimated_Glue_Mass,0.03199999999999992
133,20UPBBC0000134,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.714,Estimated_Glue_Mass,0.03600000000000014
134,20UPBBC0000135,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.911,Estimated_Glue_Mass,0.024999999999999967
135,20UPBBC0000136,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.711,Estimated_Glue_Mass,0.02499999999999969
136,20UPBBC0000137,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.711,Estimated_Glue_Mass,0.023999999999999688
137,20UPBBC0000138,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.914,Estimated_Glue_Mass,0.026999999999999802
138,20UPBBC0000139,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.738,Estimated_Glue_Mass,0.029999999999999916
139,20UPBBC0000140,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.693,Estimated_Glue_Mass,0.02100000000000002
140,20UPBBC0000141,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.636,Estimated_Glue_Mass,0.02299999999999991
141,20UPBBC0000142,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.691,Estimated_Glue_Mass,0.023999999999999688
142,20UPBBC0000143,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.735,Estimated_Glue_Mass,0.023999999999999855
143,20UPBBC0000144,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.705,Estimated_Glue_Mass,0.022999999999999965
144,20UPBBC0000145,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.718,Estimated_Glue_Mass,0.03300000000000014
145,20UPBBC0000146,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.743,Estimated_Glue_Mass,0.021999999999999742
146,20UPBBC0000147,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.727,Estimated_Glue_Mass,0.033999999999999864
147,20UPBBC0000148,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.728,Estimated_Glue_Mass,0.02600000000000008
148,20UPBBC0000149,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.711,Estimated_Glue_Mass,0.026999999999999802
149,20UPBBC0000150,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.729,Estimated_Glue_Mass,0.02199999999999991
150,20UPBBC0000151,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.673,Estimated_Glue_Mass,0.02200000000000002
151,20UPBBC0000152,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.897,Estimated_Glue_Mass,0.025000000000000022
152,20UPBBC0000153,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.694,Estimated_Glue_Mass,0.04200000000000004
153,20UPBBC0000154,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.75,Estimated_Glue_Mass,0.038000000000000034
154,20UPBBC0000155,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.668,Estimated_Glue_Mass,0.027999999999999914
155,20UPBBC0000156,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.745,Estimated_Glue_Mass,0.03500000000000003
156,20UPBBC0000157,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.731,Estimated_Glue_Mass,0.02699999999999969
157,20UPBBC0000158,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.711,Estimated_Glue_Mass,0.03799999999999992
158,20UPBBC0000159,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.725,Estimated_Glue_Mass,0.037000000000000255
159,20UPBBC0000160,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,1.916,Estimated_Glue_Mass,0.039999999999999925
160,20UPBBC0000161,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.745,Estimated_Glue_Mass,0.030999999999999917
161,20UPBBC0000162,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.714,Estimated_Glue_Mass,0.027999999999999914
162,20UPBBC0000163,OB_BARE_MODULE_CELL,QC,Mass_Control,03/05/2023,1.0,True,False,Cell_Mass,2.715,Estimated_Glue_Mass,0.027999999999999803
